id_cliente,data_contratacao,idade,sexo,regiao,renda_mensal,classe_social,score_interno,canal_aquisicao,num_emprestimos_anteriores,tempo_relacionamento_dias,possui_restricao,valor_solicitado,prazo_meses,taxa_juros_am,valor_parcela,comprometimento_renda,finalidade,dias_atraso_max,inadimplente_90d
CLI002546,2024-05-31,54,F,Sul,908,D,558,Parceiro Marketplace A,5,883,1,900,3,0.1571,398.83,0.439,Pagar dívidas,101,1
CLI002547,2023-10-29,53,M,Norte,2309,C,543,Mídia Paga,0,42,1,1350,9,0.072,208.97,0.091,Saúde,5,0
CLI002548,2024-02-20,61,F,Sudeste,1355,D,238,Parceiro Marketplace A,0,8,1,250,3,0.0882,98.45,0.073,Emergência,30,0
CLI002549,2024-04-22,42,F,Sudeste,2014,D,347,Site,0,57,0,1500,12,0.0831,202.25,0.1,Pagar dívidas,5,0
CLI002550,2024-10-23,59,F,Sudeste,2496,C,465,Mídia Paga,0,9,1,2000,6,0.1429,518.41,0.208,Reforma,0,0
CLI002551,2024-01-13,36,M,Nordeste,1974,D,494,Site,0,45,0,900,3,0.1322,382.59,0.194,Pagar dívidas,30,0
CLI002552,2024-07-11,44,M,Sudeste,2406,C,445,Indicação,2,444,1,2450,9,0.1519,516.93,0.215,Reforma,0,0
CLI002553,2024-09-05,44,F,Nordeste,800,D,737,App Próprio,2,458,0,2800,6,0.1209,682.77,0.853,Saúde,0,0
CLI002554,2024-09-18,55,F,Nordeste,1398,D,580,Parceiro Marketplace A,0,29,1,1800,6,0.0963,408.82,0.292,Reforma,15,0
CLI002555,2023-07-20,50,M,Centro-Oeste,2733,C,464,Site,3,589,0,900,9,0.0891,149.57,0.055,Pagar dívidas,0,0
CLI002556,2024-11-06,22,M,Sudeste,2130,D,634,Site,2,474,0,2150,9,0.1397,434.19,0.204,Reforma,0,0
CLI002557,2023-10-27,60,F,Sudeste,3738,C,373,Site,2,80,0,1000,3,0.1049,405.59,0.109,Reforma,0,0
CLI002558,2023-09-21,58,F,Sudeste,3519,C,362,Indicação,1,324,0,650,3,0.1081,265.11,0.075,Saúde,15,0
CLI002559,2024-12-15,23,M,Nordeste,1950,D,460,Mídia Paga,2,147,0,1000,6,0.0852,219.74,0.113,Consumo,0,0
CLI002560,2024-02-17,68,M,Sudeste,1547,D,471,Mídia Paga,1,816,1,1450,6,0.1544,387.69,0.251,Consumo,5,0
CLI002561,2024-02-24,53,M,Sudeste,1150,D,435,Mídia Paga,0,40,0,850,9,0.1331,167.55,0.146,Emergência,30,0
CLI002562,2024-06-21,22,F,Sudeste,1408,D,537,Indicação,1,459,1,1150,6,0.0866,253.76,0.18,Pagar dívidas,171,1
CLI002563,2024-01-06,44,F,Sul,1449,D,476,Indicação,1,105,1,1300,12,0.11,200.24,0.138,Consumo,0,0
CLI002564,2024-05-25,62,F,Centro-Oeste,1341,D,729,App Próprio,3,769,0,2300,9,0.1447,472.96,0.353,Pagar dívidas,15,0
CLI002565,2024-05-08,32,F,Sudeste,1169,D,549,Mídia Paga,1,338,1,2600,9,0.1429,531.19,0.454,Consumo,0,0
CLI002566,2024-05-12,67,M,Sudeste,2036,D,433,Parceiro Marketplace A,1,537,0,2500,6,0.114,597.77,0.294,Emergência,5,0
CLI002567,2023-10-26,40,F,Nordeste,3507,C,693,Indicação,2,656,0,750,6,0.1386,192.13,0.055,Emergência,30,0
CLI002568,2024-01-25,29,M,Sudeste,2545,C,472,Parceiro Marketplace B,3,374,0,2450,6,0.1347,620.92,0.244,Consumo,0,0
CLI002569,2024-06-10,36,M,Centro-Oeste,1502,D,531,App Próprio,1,875,1,2000,3,0.0703,762.52,0.508,Pagar dívidas,5,0
CLI002570,2023-08-19,45,M,Nordeste,2633,C,504,Parceiro Marketplace A,1,229,0,850,6,0.13,212.63,0.081,Pagar dívidas,0,0
CLI002571,2023-10-25,54,M,Nordeste,1989,D,740,Mídia Paga,1,328,0,1250,12,0.0659,153.96,0.077,Saúde,0,0
CLI002572,2023-08-16,67,M,Norte,1691,D,671,Mídia Paga,2,189,0,1150,12,0.1559,217.52,0.129,Reforma,0,0
CLI002573,2023-12-03,28,F,Nordeste,1647,D,404,Mídia Paga,3,328,1,1400,3,0.1592,622.54,0.378,Consumo,207,1
CLI002574,2024-06-03,68,F,Sudeste,1581,D,436,App Próprio,2,721,1,2550,3,0.0663,965.12,0.61,Pagar dívidas,97,1
CLI002575,2023-11-10,45,F,Nordeste,2261,C,980,Parceiro Marketplace A,2,440,0,1350,9,0.0997,234.14,0.104,Pagar dívidas,5,0
CLI002576,2024-07-07,24,M,Sudeste,1824,D,356,Indicação,0,46,0,350,6,0.1539,93.46,0.051,Consumo,15,0
CLI002577,2024-08-07,67,M,Nordeste,1267,D,490,Mídia Paga,3,804,0,2250,3,0.1396,968.5,0.764,Consumo,0,0
CLI002578,2024-05-02,36,F,Centro-Oeste,1241,D,343,App Próprio,0,22,1,2400,9,0.1063,427.23,0.344,Reforma,0,0
CLI002579,2023-07-27,50,F,Sudeste,1956,D,369,App Próprio,0,25,0,1800,9,0.0914,301.95,0.154,Consumo,0,0
CLI002580,2024-02-29,55,F,Nordeste,2059,D,341,Parceiro Marketplace B,1,460,1,1550,6,0.0954,351.11,0.171,Saúde,5,0
CLI002581,2024-06-07,18,F,Sudeste,1508,D,570,Site,3,398,0,2350,9,0.0747,367.94,0.244,Emergência,0,0
CLI002582,2024-04-26,29,M,Sudeste,1069,D,630,Site,1,280,0,250,12,0.1797,52.1,0.049,Emergência,0,0
CLI002583,2024-07-27,54,F,Nordeste,2909,C,369,App Próprio,2,87,0,1850,9,0.1412,375.65,0.129,Consumo,5,0
CLI002584,2024-01-11,35,M,Sul,2660,C,413,Mídia Paga,1,426,1,2850,9,0.1259,546.94,0.206,Emergência,15,0
CLI002585,2024-06-25,18,M,Nordeste,800,D,325,Parceiro Marketplace A,0,47,1,2400,3,0.1782,1100.64,1.376,Pagar dívidas,216,1
CLI002586,2024-03-07,19,F,Sudeste,3019,C,424,Parceiro Marketplace B,2,786,0,950,6,0.1045,221.01,0.073,Pagar dívidas,155,1
CLI002587,2024-06-15,61,F,Sudeste,1575,D,607,Mídia Paga,1,388,1,2750,9,0.1645,606.36,0.385,Emergência,15,0
CLI002588,2024-07-11,26,M,Nordeste,1863,D,469,Site,1,150,0,750,6,0.1669,207.28,0.111,Consumo,0,0
CLI002589,2023-07-27,23,M,Nordeste,2774,C,342,App Próprio,0,9,0,1750,6,0.0745,372.26,0.134,Saúde,0,0
CLI002590,2024-06-28,47,F,Sul,3443,C,600,Site,2,283,1,1950,6,0.1789,555.95,0.161,Saúde,210,1
CLI002591,2024-11-23,24,F,Nordeste,2621,C,731,Mídia Paga,1,829,0,300,9,0.1499,62.85,0.024,Pagar dívidas,5,0
CLI002592,2024-06-10,52,M,Norte,1903,D,509,Parceiro Marketplace B,1,634,1,550,9,0.1013,96.0,0.05,Reforma,0,0
CLI002593,2024-03-19,46,M,Sul,965,D,356,App Próprio,1,817,1,1700,9,0.1084,305.12,0.316,Pagar dívidas,30,0
CLI002594,2024-11-10,52,M,Sudeste,800,D,394,Site,0,43,1,700,9,0.0685,106.76,0.133,Pagar dívidas,5,0
CLI002595,2024-07-19,44,M,Nordeste,2487,C,435,Mídia Paga,0,15,0,1350,12,0.1541,253.42,0.102,Consumo,0,0
CLI002596,2024-10-03,59,M,Sul,3022,C,424,Mídia Paga,0,11,1,2200,6,0.0966,500.11,0.165,Consumo,156,1
CLI002597,2024-04-05,52,F,Centro-Oeste,1222,D,661,Mídia Paga,1,147,0,1950,6,0.101,449.05,0.367,Consumo,0,0
CLI002598,2023-12-07,40,M,Nordeste,1536,D,565,Indicação,1,355,0,2650,6,0.122,648.2,0.422,Reforma,0,0
CLI002599,2023-07-28,18,F,Nordeste,1361,D,568,Site,1,375,0,2800,3,0.1207,1167.18,0.858,Emergência,5,0
CLI002600,2024-06-04,32,M,Sudeste,1346,D,453,Indicação,0,17,0,2800,3,0.0848,1095.92,0.814,Reforma,0,0
CLI002601,2023-09-22,24,M,Sul,2701,C,606,Site,0,44,0,1300,6,0.0614,265.54,0.098,Reforma,15,0
CLI002602,2024-09-07,18,M,Norte,1885,D,568,Mídia Paga,0,20,0,550,6,0.1456,143.61,0.076,Consumo,5,0
CLI002603,2023-11-06,32,F,Norte,1562,D,281,App Próprio,0,6,0,2050,12,0.1125,319.53,0.205,Consumo,15,0
CLI002604,2024-03-03,28,M,Sudeste,5251,C,336,Indicação,1,806,0,2750,9,0.1462,568.56,0.108,Consumo,15,0
CLI002605,2023-11-18,22,M,Sudeste,942,D,435,Parceiro Marketplace B,1,296,1,2350,12,0.1065,355.95,0.378,Saúde,100,1
CLI002606,2023-11-20,34,M,Sul,2165,D,694,Mídia Paga,1,518,0,2150,3,0.1046,871.56,0.403,Educação,5,0
CLI002607,2024-03-19,44,M,Nordeste,1107,D,720,App Próprio,1,480,0,2450,3,0.1688,1106.65,1.0,Saúde,5,0
CLI002608,2024-08-14,27,F,Norte,1610,D,577,Parceiro Marketplace B,1,706,1,1350,3,0.0922,535.42,0.333,Pagar dívidas,0,0
CLI002609,2024-03-22,32,F,Sudeste,1831,D,410,Site,0,12,1,1600,6,0.1059,373.75,0.204,Consumo,30,0
CLI002610,2023-10-12,19,M,Norte,2452,C,668,Parceiro Marketplace A,1,527,1,750,3,0.1025,302.91,0.124,Emergência,5,0
CLI002611,2023-07-26,20,M,Nordeste,1541,D,426,App Próprio,0,31,0,2100,3,0.0834,819.87,0.532,Saúde,15,0
CLI002612,2023-08-19,26,M,Sudeste,1474,D,540,Parceiro Marketplace A,3,459,0,1150,3,0.0843,449.71,0.305,Reforma,118,1
CLI002613,2024-09-25,42,M,Sudeste,1530,D,335,App Próprio,0,31,0,950,9,0.1735,216.01,0.141,Consumo,5,0
CLI002614,2024-02-13,53,F,Sul,1093,D,385,Site,0,7,1,900,12,0.0715,114.22,0.105,Consumo,231,1
CLI002615,2024-11-05,59,F,Sudeste,2243,C,464,Parceiro Marketplace B,2,358,0,1650,3,0.1453,717.04,0.32,Consumo,0,0
CLI002616,2024-01-05,51,M,Sul,1936,D,686,Mídia Paga,2,284,1,1700,3,0.0737,652.17,0.337,Reforma,142,1
CLI002617,2023-07-15,50,F,Nordeste,2065,D,676,Site,4,204,1,2500,6,0.0789,538.99,0.261,Reforma,15,0
CLI002618,2024-12-03,67,M,Nordeste,1670,D,576,App Próprio,1,423,0,2750,9,0.1479,572.03,0.343,Emergência,5,0
CLI002619,2024-01-12,31,M,Sudeste,1586,D,637,App Próprio,2,257,0,1050,6,0.1356,266.77,0.168,Pagar dívidas,30,0
CLI002620,2023-08-09,60,M,Centro-Oeste,2818,C,489,Site,1,887,0,1150,6,0.1024,265.91,0.094,Reforma,123,1
CLI002621,2023-10-01,67,F,Sul,2642,C,246,Mídia Paga,2,295,0,1000,3,0.0894,394.63,0.149,Consumo,30,0
CLI002622,2024-06-03,48,M,Sul,3116,C,477,Indicação,2,559,0,1050,6,0.1102,248.34,0.08,Reforma,0,0
CLI002623,2024-11-05,62,F,Sul,2011,D,665,Parceiro Marketplace B,1,684,0,2250,3,0.1647,1009.56,0.502,Reforma,5,0
CLI002624,2023-08-21,25,F,Nordeste,3035,C,625,Parceiro Marketplace A,1,852,0,1950,9,0.1471,404.46,0.133,Pagar dívidas,0,0
CLI002625,2023-08-22,64,F,Centro-Oeste,1444,D,525,Parceiro Marketplace B,2,627,0,400,12,0.1677,79.44,0.055,Saúde,0,0
CLI002626,2024-02-23,47,F,Nordeste,1581,D,616,Indicação,0,50,0,1800,12,0.0945,257.1,0.163,Educação,15,0
CLI002627,2023-07-22,29,M,Nordeste,2841,C,459,Indicação,0,37,0,2550,6,0.1159,613.04,0.216,Emergência,0,0
CLI002628,2024-12-29,21,M,Sudeste,2451,C,372,Mídia Paga,0,29,0,350,12,0.1401,61.86,0.025,Emergência,5,0
CLI002629,2024-02-03,56,F,Sudeste,1522,D,616,Site,0,28,0,2750,6,0.1645,755.24,0.496,Saúde,0,0
CLI002630,2024-12-11,40,M,Sul,1108,D,440,App Próprio,0,22,0,900,6,0.1331,227.08,0.205,Emergência,0,0
CLI002631,2023-08-14,34,F,Sudeste,1579,D,635,Parceiro Marketplace A,4,34,1,1100,3,0.0659,416.02,0.263,Emergência,179,1
CLI002632,2023-12-30,38,M,Sul,1290,D,308,Mídia Paga,1,316,0,1300,6,0.1135,310.39,0.241,Pagar dívidas,0,0
CLI002633,2023-08-26,70,M,Centro-Oeste,3549,C,510,Site,3,76,0,600,12,0.1633,117.04,0.033,Saúde,30,0
CLI002634,2024-03-03,40,M,Nordeste,2367,C,654,Indicação,2,495,0,500,12,0.1546,94.06,0.04,Emergência,15,0
CLI002635,2024-11-17,22,F,Sudeste,1247,D,584,App Próprio,0,21,0,850,6,0.1747,239.73,0.192,Emergência,30,0
CLI002636,2024-12-17,32,F,Nordeste,1109,D,539,Mídia Paga,1,91,0,200,9,0.1497,41.87,0.038,Emergência,0,0
CLI002637,2024-07-03,25,F,Sudeste,1240,D,557,Site,0,7,0,1800,3,0.0794,697.7,0.563,Educação,0,0
CLI002638,2023-11-26,54,M,Sul,1360,D,538,Parceiro Marketplace A,0,59,0,600,9,0.0842,97.73,0.072,Reforma,15,0
CLI002639,2024-10-11,60,M,Nordeste,1604,D,316,Mídia Paga,5,272,1,450,3,0.1015,181.43,0.113,Consumo,0,0
CLI002640,2023-09-28,62,F,Nordeste,2747,C,431,Indicação,1,30,1,1800,6,0.0738,382.07,0.139,Pagar dívidas,0,0
CLI002641,2024-08-24,51,F,Nordeste,1146,D,550,Parceiro Marketplace A,0,13,0,1850,9,0.1432,378.37,0.33,Saúde,0,0
CLI002642,2024-04-07,58,M,Nordeste,4499,C,642,Parceiro Marketplace B,2,818,0,2050,6,0.103,474.84,0.106,Pagar dívidas,0,0
CLI002643,2024-09-13,40,F,Sudeste,1157,D,512,Parceiro Marketplace A,0,58,0,1600,3,0.0836,624.89,0.54,Reforma,0,0
CLI002644,2024-04-24,51,M,Sudeste,952,D,448,Indicação,0,18,0,2700,12,0.0883,373.83,0.393,Saúde,30,0
CLI002645,2024-05-01,23,M,Sudeste,3495,C,395,Site,1,273,0,550,6,0.1729,154.4,0.044,Consumo,0,0
CLI002646,2024-12-29,46,F,Norte,2996,C,584,Mídia Paga,2,189,1,2400,3,0.1523,1055.16,0.352,Pagar dívidas,0,0
CLI002647,2024-02-29,47,F,Sudeste,1593,D,660,Parceiro Marketplace A,2,457,0,1350,6,0.0986,308.7,0.194,Emergência,0,0
CLI002648,2023-11-03,19,F,Sudeste,2019,D,606,Parceiro Marketplace B,1,748,1,2750,9,0.1539,584.35,0.289,Pagar dívidas,0,0
CLI002649,2023-08-14,47,F,Sudeste,2040,D,436,Indicação,2,690,0,850,6,0.1704,237.07,0.116,Consumo,0,0
CLI002650,2024-07-06,56,M,Nordeste,1822,D,502,Mídia Paga,2,366,1,2850,12,0.1523,530.94,0.291,Emergência,5,0
CLI002651,2023-09-13,37,M,Sudeste,998,D,478,Site,1,634,0,2650,3,0.1068,1078.38,1.081,Emergência,30,0
CLI002652,2023-09-14,46,F,Sul,800,D,574,App Próprio,1,252,0,700,6,0.0813,152.02,0.19,Saúde,185,1
CLI002653,2023-07-17,33,M,Sudeste,1206,D,946,Site,1,820,0,1400,3,0.1546,617.85,0.512,Pagar dívidas,0,0
CLI002654,2024-06-13,32,F,Nordeste,3688,C,701,App Próprio,3,548,0,900,3,0.0667,340.88,0.092,Pagar dívidas,0,0
CLI002655,2023-09-29,24,F,Sudeste,3749,C,470,Indicação,1,827,0,600,3,0.0945,238.94,0.064,Consumo,0,0
CLI002656,2024-03-01,35,M,Nordeste,1541,D,543,Site,2,251,0,1300,3,0.0693,494.73,0.321,Pagar dívidas,15,0
CLI002657,2024-11-30,60,M,Sudeste,1150,D,431,Mídia Paga,1,856,1,1700,9,0.0896,283.1,0.246,Pagar dívidas,0,0
CLI002658,2024-08-08,67,M,Sul,1933,D,510,Mídia Paga,3,279,1,1300,12,0.0978,188.74,0.098,Saúde,0,0
CLI002659,2024-01-04,51,F,Centro-Oeste,2068,D,386,App Próprio,3,625,0,1150,12,0.1037,171.85,0.083,Pagar dívidas,0,0
CLI002660,2024-10-06,51,M,Sudeste,2213,C,618,Mídia Paga,2,69,0,1100,9,0.0771,173.97,0.079,Emergência,30,0
CLI002661,2024-05-11,50,F,Centro-Oeste,800,D,203,App Próprio,1,230,1,650,6,0.1336,164.23,0.205,Consumo,30,0
CLI002662,2023-11-09,43,M,Sudeste,6000,C,277,App Próprio,3,499,1,800,6,0.1755,226.09,0.038,Emergência,15,0
CLI002663,2024-10-12,40,M,Nordeste,2767,C,828,Parceiro Marketplace B,1,468,0,1700,6,0.0738,360.85,0.13,Reforma,0,0
CLI002664,2024-04-07,50,M,Sul,1583,D,473,App Próprio,0,54,0,650,6,0.1453,169.59,0.107,Emergência,30,0
CLI002665,2024-09-06,59,F,Sudeste,1272,D,705,Site,0,51,0,2500,9,0.0817,403.03,0.317,Educação,30,0
CLI002666,2024-03-17,39,F,Nordeste,2604,C,463,Mídia Paga,1,758,0,2250,6,0.1372,574.17,0.22,Consumo,15,0
CLI002667,2024-08-24,47,M,Sudeste,2118,D,157,Site,0,17,1,2950,9,0.0797,471.65,0.223,Pagar dívidas,153,1
CLI002668,2023-07-29,42,F,Sul,1788,D,383,Site,0,11,0,1100,3,0.1665,495.01,0.277,Pagar dívidas,153,1
CLI002669,2024-11-20,33,M,Sudeste,2085,D,869,Parceiro Marketplace A,0,8,0,700,3,0.0628,263.23,0.126,Emergência,0,0
CLI002670,2023-07-30,33,F,Norte,1640,D,337,Mídia Paga,0,12,0,400,12,0.0861,54.77,0.033,Saúde,15,0
CLI002671,2023-10-31,22,M,Sudeste,2036,D,807,Indicação,2,44,0,1200,6,0.1386,307.41,0.151,Pagar dívidas,0,0
CLI002672,2023-09-26,41,F,Centro-Oeste,2333,C,613,Parceiro Marketplace B,1,494,0,2800,12,0.1409,496.63,0.213,Reforma,5,0
CLI002673,2023-09-29,55,M,Sudeste,1987,D,536,App Próprio,0,59,0,1850,6,0.1149,443.49,0.223,Emergência,15,0
CLI002674,2024-09-21,54,F,Nordeste,1943,D,487,Indicação,3,532,0,2900,3,0.0894,1144.43,0.589,Educação,15,0
CLI002675,2023-08-17,70,F,Sudeste,3087,C,459,App Próprio,2,681,0,2750,6,0.1346,696.76,0.226,Pagar dívidas,30,0
CLI002676,2024-02-15,20,M,Sudeste,879,D,649,App Próprio,2,609,0,1250,3,0.179,573.98,0.653,Saúde,0,0
CLI002677,2023-07-31,58,F,Sudeste,1230,D,602,Parceiro Marketplace B,0,31,1,1450,12,0.1368,252.58,0.205,Emergência,0,0
CLI002678,2023-09-14,60,M,Nordeste,1739,D,512,Parceiro Marketplace A,2,394,1,1050,6,0.0814,228.1,0.131,Consumo,145,1
CLI002679,2024-02-23,41,M,Sudeste,1266,D,664,App Próprio,1,96,0,2300,6,0.17,640.81,0.506,Consumo,0,0
CLI002680,2024-06-12,32,M,Nordeste,1456,D,447,Indicação,4,597,1,1800,6,0.1457,470.13,0.323,Emergência,15,0
CLI002681,2024-10-29,36,M,Centro-Oeste,2954,C,867,App Próprio,3,374,0,400,3,0.132,169.98,0.058,Emergência,15,0
CLI002682,2024-11-07,54,M,Sudeste,1616,D,607,Mídia Paga,2,177,0,2750,9,0.0812,442.42,0.274,Consumo,0,0
CLI002683,2024-06-04,63,F,Sudeste,800,D,784,Site,0,58,0,2400,3,0.0956,957.61,1.197,Saúde,30,0
CLI002684,2023-10-21,52,M,Sudeste,1440,D,369,Parceiro Marketplace B,3,439,1,2800,9,0.1173,520.12,0.361,Emergência,30,0
CLI002685,2024-04-03,45,F,Sudeste,1762,D,562,App Próprio,1,75,0,900,6,0.1315,226.08,0.128,Emergência,15,0
CLI002686,2024-04-15,52,M,Nordeste,1749,D,569,Site,0,9,1,2300,12,0.1022,341.2,0.195,Pagar dívidas,0,0
CLI002687,2024-08-21,21,F,Sul,2172,D,538,Parceiro Marketplace B,0,32,0,1950,6,0.1378,498.44,0.229,Saúde,15,0
CLI002688,2024-03-02,50,M,Sudeste,2099,D,561,Parceiro Marketplace B,3,848,1,550,12,0.0798,72.91,0.035,Consumo,5,0
CLI002689,2024-01-22,20,F,Sudeste,1622,D,359,Site,2,115,1,950,3,0.1584,421.89,0.26,Educação,0,0
CLI002690,2023-07-20,68,F,Nordeste,1042,D,433,Indicação,2,379,1,750,9,0.0806,120.36,0.116,Saúde,142,1
CLI002691,2023-12-04,65,F,Sudeste,1429,D,364,Parceiro Marketplace B,1,375,1,650,6,0.1747,183.32,0.128,Pagar dívidas,169,1
CLI002692,2024-02-08,44,F,Nordeste,1324,D,509,Mídia Paga,0,25,0,2000,3,0.147,871.6,0.658,Pagar dívidas,0,0
CLI002693,2023-08-28,37,F,Centro-Oeste,1526,D,496,Mídia Paga,0,12,0,2600,3,0.1524,1143.28,0.749,Emergência,0,0
CLI002694,2024-05-16,56,F,Sudeste,2299,C,451,Mídia Paga,0,12,0,2950,9,0.0994,511.02,0.222,Consumo,15,0
CLI002695,2023-08-15,51,F,Nordeste,2038,D,560,Parceiro Marketplace B,1,731,1,800,6,0.0974,182.29,0.089,Pagar dívidas,145,1
CLI002696,2024-06-15,55,M,Sul,2431,C,446,Indicação,3,53,0,2100,3,0.1577,931.52,0.383,Saúde,30,0
CLI002697,2024-10-23,45,F,Sul,1464,D,241,App Próprio,0,8,0,400,9,0.1601,86.86,0.059,Pagar dívidas,0,0
CLI002698,2024-05-20,30,M,Sul,3241,C,494,Indicação,1,84,0,850,6,0.1303,212.81,0.066,Pagar dívidas,30,0
CLI002699,2024-10-23,21,F,Sul,2282,C,848,Parceiro Marketplace A,1,291,0,2550,6,0.1062,596.18,0.261,Reforma,0,0
CLI002700,2024-10-29,33,M,Nordeste,1803,D,634,Indicação,1,260,0,2850,3,0.1271,1201.1,0.666,Consumo,0,0
CLI002701,2023-09-13,46,F,Nordeste,2216,C,410,Site,0,24,0,2900,6,0.1445,754.97,0.341,Consumo,233,1
CLI002702,2023-10-29,40,M,Sul,1295,D,560,Mídia Paga,4,617,1,1500,12,0.1546,282.17,0.218,Pagar dívidas,0,0
CLI002703,2024-09-03,44,M,Sul,800,D,503,Indicação,0,7,0,2250,12,0.1141,353.36,0.442,Consumo,15,0
CLI002704,2023-10-06,32,M,Nordeste,1333,D,528,Parceiro Marketplace B,1,588,1,1250,6,0.1553,335.02,0.251,Consumo,0,0
CLI002705,2024-11-24,67,F,Sudeste,2354,C,682,Site,1,754,0,2150,6,0.1371,548.5,0.233,Pagar dívidas,0,0
CLI002706,2024-07-31,37,F,Sul,1779,D,609,Mídia Paga,3,193,0,650,12,0.1612,125.69,0.071,Pagar dívidas,0,0
CLI002707,2023-12-16,62,F,Sudeste,1624,D,502,Mídia Paga,2,521,1,550,9,0.1562,117.82,0.073,Consumo,136,1
CLI002708,2024-07-20,38,F,Sudeste,1205,D,761,App Próprio,1,455,0,2950,3,0.1095,1206.13,1.001,Consumo,0,0
CLI002709,2023-12-03,41,F,Sudeste,800,D,638,Indicação,1,825,0,1050,12,0.1523,195.61,0.245,Reforma,5,0
CLI002710,2023-09-16,50,M,Sudeste,3129,C,503,App Próprio,1,349,1,2700,12,0.1326,461.62,0.148,Consumo,0,0
CLI002711,2024-11-26,31,F,Nordeste,1576,D,581,Parceiro Marketplace A,2,620,0,250,6,0.1396,64.22,0.041,Emergência,0,0
CLI002712,2024-12-19,29,M,Sudeste,1436,D,446,Parceiro Marketplace A,0,26,0,2550,12,0.0873,351.28,0.245,Pagar dívidas,0,0
CLI002713,2023-08-12,38,F,Nordeste,1297,D,316,App Próprio,1,310,1,2800,9,0.1528,592.67,0.457,Saúde,227,1
CLI002714,2024-03-25,60,F,Nordeste,2913,C,565,Indicação,1,321,1,250,12,0.0739,32.13,0.011,Pagar dívidas,0,0
CLI002715,2024-04-02,25,F,Sudeste,2490,C,734,Parceiro Marketplace B,1,779,0,1300,6,0.0834,284.12,0.114,Reforma,0,0
CLI002716,2024-04-25,41,F,Sudeste,1146,D,624,Site,1,809,0,2450,6,0.1021,566.0,0.494,Emergência,219,1
CLI002717,2024-05-11,53,M,Nordeste,2805,C,642,Parceiro Marketplace B,1,256,0,200,6,0.1513,53.03,0.019,Consumo,15,0
CLI002718,2023-12-25,55,M,Sul,1618,D,453,App Próprio,1,441,0,1050,6,0.1098,248.05,0.153,Emergência,15,0
CLI002719,2024-02-22,41,M,Sudeste,1331,D,490,App Próprio,1,154,0,900,6,0.1342,227.78,0.171,Reforma,0,0
CLI002720,2024-10-04,22,F,Sudeste,1520,D,409,Mídia Paga,2,401,0,550,6,0.1701,153.28,0.101,Saúde,129,1
CLI002721,2024-01-28,18,F,Sudeste,1238,D,536,App Próprio,1,784,0,450,3,0.1455,195.62,0.158,Pagar dívidas,0,0
CLI002722,2024-01-06,42,M,Sudeste,988,D,630,Parceiro Marketplace A,4,641,1,900,12,0.1598,173.03,0.175,Emergência,0,0
CLI002723,2024-10-31,60,F,Sudeste,2383,C,403,Mídia Paga,3,452,1,750,3,0.076,288.93,0.121,Consumo,0,0
CLI002724,2024-06-11,19,F,Centro-Oeste,1568,D,468,Mídia Paga,1,709,1,2950,12,0.0673,366.08,0.233,Emergência,0,0
CLI002725,2023-11-01,65,M,Sudeste,2229,C,659,Mídia Paga,1,510,0,250,6,0.089,55.56,0.025,Consumo,0,0
CLI002726,2024-02-01,53,F,Sudeste,1940,D,725,Mídia Paga,1,410,0,550,6,0.1677,152.32,0.079,Pagar dívidas,117,1
CLI002727,2024-10-19,18,F,Norte,2165,D,264,Parceiro Marketplace A,1,44,1,2450,12,0.1476,447.36,0.207,Consumo,115,1
CLI002728,2024-12-10,36,F,Nordeste,800,D,530,Mídia Paga,4,124,0,2350,6,0.1057,548.62,0.686,Educação,0,0
CLI002729,2024-02-22,29,M,Nordeste,1195,D,424,Parceiro Marketplace A,0,39,0,1500,6,0.1693,417.16,0.349,Pagar dívidas,15,0
CLI002730,2024-04-26,68,F,Nordeste,2184,D,406,Mídia Paga,0,55,0,1300,3,0.1386,558.64,0.256,Reforma,5,0
CLI002731,2023-08-01,47,M,Centro-Oeste,1007,D,526,Site,2,40,0,1150,9,0.156,246.18,0.244,Consumo,30,0
CLI002732,2024-03-24,35,F,Sudeste,2012,D,233,Indicação,2,314,1,2950,12,0.0705,372.4,0.185,Consumo,0,0
CLI002733,2023-08-16,32,F,Sudeste,959,D,536,Indicação,3,513,0,2650,6,0.1598,718.8,0.75,Pagar dívidas,15,0
CLI002734,2024-09-07,47,F,Norte,1732,D,589,Site,3,667,0,950,6,0.1188,230.28,0.133,Pagar dívidas,5,0
CLI002735,2024-05-04,18,M,Sul,3382,C,432,Indicação,1,870,0,1500,12,0.0702,189.05,0.056,Pagar dívidas,0,0
CLI002736,2024-10-17,31,F,Centro-Oeste,2381,C,367,Site,0,42,1,2300,9,0.0647,345.1,0.145,Saúde,0,0
CLI002737,2024-02-25,26,M,Sudeste,800,D,571,App Próprio,1,878,0,2500,6,0.128,621.9,0.777,Emergência,0,0
CLI002738,2024-09-21,50,F,Centro-Oeste,2456,C,592,Parceiro Marketplace A,2,280,0,550,9,0.1304,107.34,0.044,Saúde,5,0
CLI002739,2024-04-10,53,F,Sudeste,3697,C,282,Parceiro Marketplace A,3,602,1,2900,6,0.0817,630.55,0.171,Reforma,15,0
CLI002740,2024-06-29,42,F,Sul,5568,C,569,Site,1,33,1,2500,9,0.0968,428.6,0.077,Pagar dívidas,0,0
CLI002741,2024-09-22,25,F,Norte,2100,D,662,Parceiro Marketplace B,1,148,0,1600,6,0.1073,375.27,0.179,Emergência,15,0
